ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
"Carcinoma, Thyroid, Papillary"	"Carcinoma, Thyroid, Papillary"	39/482	56/1764	2.40E-11	1.24E-10	2.06E-11	hsa-mir-21/hsa-mir-183/hsa-mir-96/hsa-mir-182/hsa-mir-221/hsa-mir-9-1/hsa-mir-9-3/hsa-mir-9-2/hsa-mir-34c/hsa-mir-34a/hsa-mir-222/hsa-mir-181b-2/hsa-mir-34b/hsa-mir-130b/hsa-mir-199b/hsa-mir-214/hsa-mir-204/hsa-mir-7-3/hsa-mir-135b/hsa-mir-30c-2/hsa-mir-10a/hsa-mir-26a-1/hsa-mir-7-1/hsa-let-7b/hsa-let-7a-2/hsa-mir-30a/hsa-mir-31/hsa-mir-99a/hsa-mir-144/hsa-mir-26a-2/hsa-mir-1271/hsa-mir-126/hsa-mir-151a/hsa-mir-151b/hsa-mir-197/hsa-mir-146b/hsa-mir-140/hsa-mir-192/hsa-mir-155	39
Coronary Heart Diseases	Coronary Heart Diseases	39/482	56/1764	2.40E-11	1.24E-10	2.06E-11	hsa-mir-21/hsa-mir-224/hsa-mir-221/hsa-mir-34a/hsa-mir-454/hsa-mir-18a/hsa-mir-526b/hsa-mir-17/hsa-mir-130a/hsa-mir-196a-2/hsa-mir-939/hsa-mir-765/hsa-mir-199a-2/hsa-mir-199a-1/hsa-mir-214/hsa-mir-339/hsa-mir-206/hsa-mir-223/hsa-mir-22/hsa-mir-149/hsa-mir-624/hsa-mir-122/hsa-mir-340/hsa-mir-31/hsa-mir-145/hsa-mir-361/hsa-mir-125b-1/hsa-mir-208a/hsa-mir-574/hsa-mir-126/hsa-mir-92a-2/hsa-mir-15b/hsa-mir-197/hsa-mir-92a-1/hsa-mir-423/hsa-mir-155/hsa-mir-23a/hsa-mir-106b/hsa-mir-4513	39
"Leukemia, Myeloid, Chronic"	"Leukemia, Myeloid, Chronic"	44/482	67/1764	2.60E-11	1.33E-10	2.21E-11	hsa-mir-424/hsa-mir-21/hsa-mir-224/hsa-mir-9-1/hsa-mir-9-3/hsa-mir-196b/hsa-mir-9-2/hsa-mir-34a/hsa-mir-520a/hsa-mir-17/hsa-mir-130a/hsa-let-7c/hsa-mir-199b/hsa-mir-483/hsa-let-7d/hsa-mir-328/hsa-mir-22/hsa-mir-378a/hsa-mir-16-2/hsa-mir-498/hsa-mir-4290/hsa-mir-142/hsa-mir-26a-1/hsa-let-7i/hsa-let-7g/hsa-let-7b/hsa-mir-148b/hsa-let-7a-2/hsa-mir-16-1/hsa-mir-145/hsa-mir-200a/hsa-mir-3201/hsa-mir-3686/hsa-mir-26a-2/hsa-mir-3646/hsa-mir-126/hsa-mir-378b/hsa-mir-140/hsa-mir-943/hsa-mir-423/hsa-mir-155/hsa-mir-23a/hsa-mir-711/hsa-mir-4268	44
Myocardial Infarction	Myocardial Infarction	37/482	52/1764	2.93E-11	1.49E-10	2.47E-11	hsa-mir-424/hsa-mir-21/hsa-mir-103a-1/hsa-mir-103a-2/hsa-mir-660/hsa-mir-34c/hsa-mir-196a-2/hsa-mir-206/hsa-mir-218-2/hsa-mir-22/hsa-mir-149/hsa-mir-210/hsa-mir-16-2/hsa-mir-218-1/hsa-mir-186/hsa-mir-26a-1/hsa-let-7g/hsa-mir-150/hsa-mir-29b-1/hsa-mir-31/hsa-mir-499b/hsa-mir-16-1/hsa-mir-125b-1/hsa-mir-208a/hsa-mir-144/hsa-mir-133b/hsa-mir-26a-2/hsa-mir-126/hsa-mir-29b-2/hsa-mir-151a/hsa-mir-29c/hsa-mir-151b/hsa-mir-26b/hsa-mir-155/hsa-mir-23a/hsa-mir-320e/hsa-mir-499a	37
Hematopoiesis	Hematopoiesis	39/482	57/1764	5.68E-11	2.87E-10	4.76E-11	hsa-mir-221/hsa-mir-196b/hsa-mir-34a/hsa-mir-222/hsa-mir-18a/hsa-mir-19a/hsa-mir-20a/hsa-mir-17/hsa-mir-196a-1/hsa-mir-196a-2/hsa-let-7c/hsa-mir-20b/hsa-let-7d/hsa-mir-218-2/hsa-mir-223/hsa-mir-22/hsa-mir-30c-2/hsa-mir-378a/hsa-mir-30c-1/hsa-mir-218-1/hsa-mir-142/hsa-let-7g/hsa-mir-125a/hsa-let-7b/hsa-let-7a-2/hsa-mir-150/hsa-mir-145/hsa-mir-125b-1/hsa-mir-99a/hsa-mir-144/hsa-mir-100/hsa-mir-143/hsa-mir-126/hsa-mir-29c/hsa-mir-378b/hsa-mir-92a-2/hsa-mir-15a/hsa-mir-92a-1/hsa-mir-155	39
Sorafenib	Sorafenib	28/482	35/1764	8.17E-11	4.07E-10	6.73E-11	hsa-mir-10b/hsa-mir-21/hsa-mir-224/hsa-mir-182/hsa-mir-103a-2/hsa-mir-221/hsa-mir-660/hsa-mir-34a/hsa-mir-30d/hsa-mir-139/hsa-mir-18a/hsa-mir-425/hsa-mir-98/hsa-mir-223/hsa-mir-378a/hsa-mir-16-2/hsa-mir-122/hsa-mir-142/hsa-mir-128-1/hsa-mir-193b/hsa-mir-335/hsa-mir-125a/hsa-mir-150/hsa-mir-16-1/hsa-mir-374b/hsa-mir-140/hsa-mir-506/hsa-mir-423	28
tobacco	tobacco	28/482	35/1764	8.17E-11	4.07E-10	6.73E-11	hsa-mir-10b/hsa-mir-500a/hsa-mir-500b/hsa-mir-34a/hsa-mir-18a/hsa-mir-17/hsa-mir-130a/hsa-mir-362/hsa-mir-338/hsa-mir-205/hsa-mir-199b/hsa-mir-200c/hsa-mir-218-2/hsa-mir-18b/hsa-mir-223/hsa-mir-218-1/hsa-mir-128-1/hsa-mir-652/hsa-mir-150/hsa-mir-30a/hsa-mir-200b/hsa-mir-31/hsa-mir-125b-1/hsa-mir-99a/hsa-mir-337/hsa-mir-15a/hsa-mir-146b/hsa-mir-106b	28
hepatitis C virus (HCV)	hepatitis C virus (HCV)	35/482	49/1764	8.77E-11	4.33E-10	7.17E-11	hsa-mir-21/hsa-mir-93/hsa-mir-501/hsa-mir-221/hsa-mir-34a/hsa-mir-135a-2/hsa-mir-19a/hsa-mir-301a/hsa-mir-135a-1/hsa-mir-130a/hsa-mir-181b-2/hsa-mir-130b/hsa-mir-199a-2/hsa-mir-199a-1/hsa-mir-181c/hsa-mir-132/hsa-mir-30e/hsa-mir-223/hsa-mir-30c-2/hsa-mir-16-2/hsa-mir-494/hsa-mir-30c-1/hsa-mir-122/hsa-mir-27b/hsa-mir-30b/hsa-mir-16-1/hsa-mir-125b-1/hsa-mir-885/hsa-mir-491/hsa-mir-99a/hsa-mir-324/hsa-mir-192/hsa-mir-490/hsa-mir-155/hsa-mir-499a	35
Human Immunodeficiency Virus Infection	Human Immunodeficiency Virus Infection	34/482	47/1764	9.40E-11	4.61E-10	7.63E-11	hsa-mir-21/hsa-mir-183/hsa-mir-196b/hsa-mir-34c/hsa-mir-34a/hsa-mir-222/hsa-mir-17/hsa-mir-196a-1/hsa-mir-196a-2/hsa-let-7c/hsa-mir-7-3/hsa-let-7d/hsa-mir-223/hsa-mir-210/hsa-mir-1290/hsa-mir-331/hsa-mir-382/hsa-mir-122/hsa-mir-28/hsa-let-7g/hsa-mir-7-1/hsa-let-7b/hsa-let-7a-2/hsa-mir-27a/hsa-mir-150/hsa-mir-29b-1/hsa-mir-125b-1/hsa-mir-126/hsa-mir-29b-2/hsa-mir-29c/hsa-mir-92a-2/hsa-mir-146b/hsa-mir-92a-1/hsa-mir-155	34
cigarette smoke extract (CSE)	cigarette smoke extract (CSE)	31/482	41/1764	1.02E-10	4.87E-10	8.06E-11	hsa-mir-21/hsa-mir-217/hsa-mir-34c/hsa-mir-34a/hsa-mir-1301/hsa-mir-101-1/hsa-mir-101-2/hsa-mir-181b-2/hsa-let-7c/hsa-mir-380/hsa-mir-132/hsa-mir-206/hsa-mir-218-2/hsa-mir-223/hsa-mir-149/hsa-mir-191/hsa-mir-210/hsa-mir-378a/hsa-mir-582/hsa-mir-218-1/hsa-let-7f-2/hsa-mir-150/hsa-mir-29b-1/hsa-mir-145/hsa-mir-24-1/hsa-mir-144/hsa-mir-193a/hsa-mir-29b-2/hsa-mir-212/hsa-let-7f-1/hsa-mir-24-2	31
